_id,Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
306,2025-01-06,7:33,Monday,ST GEORGE YUS STATION,SUDP,None,None,S,YU,5386
307,2025-01-06,7:36,Monday,UNION STATION,SUDP,None,None,S,YU,5636
308,2025-01-06,7:37,Monday,KENNEDY BD STATION,TUSC,None,None,E,BD,5199
309,2025-01-06,8:19,Monday,ST PATRICK STATION,MUPAA,3,6,S,YU,5811
310,2025-01-06,8:24,Monday,RUNNYMEDE STATION,MUPAA,None,None,E,BD,5263
311,2025-01-06,8:32,Monday,DUNDAS STATION,SUDP,None,None,N,YU,5811
312,2025-01-06,8:52,Monday,SUMMERHILL STATION,MUIR,None,None,S,YU,5381
313,2025-01-06,9:01,Monday,WELLESLEY STATION,MUIR,None,None,S,YU,5921
314,2025-01-06,9:17,Monday,ROSEDALE STATION,MUPAA,4,7,S,YU,5851
315,2025-01-06,9:34,Monday,ROYAL YORK STATION,EUNT,10,12,E,BD,5146
316,2025-01-06,9:42,Monday,COXWELL STATION,MUIS,None,None,None,BD,None
317,2025-01-06,9:45,Monday,DUPONT STATION,SUO,None,None,N,YU,5851
318,2025-01-06,10:01,Monday,VAUGHAN MC STATION,SUDP,3,6,S,YU,5971
319,2025-01-06,10:20,Monday,SHEPPARD STATION,TUATC,3,6,N,YU,5841
320,2025-01-06,10:40,Monday,DUNDAS STATION,MUNCA,None,None,None,YU,None
321,2025-01-06,10:41,Monday,ST ANDREW STATION,MUNCA,None,None,None,YU,None
322,2025-01-06,11:44,Monday,KENNEDY BD STATION,MUIR,None,None,E,BD,5023
323,2025-01-06,12:41,Monday,OLD MILL STATION,MUIRS,None,None,None,BD,None
